0.32943,1.5287,1.214,0.92151
0.32942,1.5288,1.2177,0.93042
0.32942,1.5288,1.2214,0.93922
0.32942,1.5286,1.2251,0.94793
0.32941,1.5283,1.2288,0.95654
0.32941,1.5278,1.2324,0.96505
0.32941,1.5273,1.2361,0.97348
0.3294,1.5266,1.2397,0.98183
0.3294,1.5258,1.2434,0.9901
0.3294,1.525,1.247,0.9983
0.3294,1.5241,1.2506,1.0064
0.3294,1.5233,1.2543,1.0145
0.3294,1.5224,1.2579,1.0226
0.3294,1.5215,1.2615,1.0306
0.32938,1.521,1.2654,1.0388
0.32936,1.5206,1.2692,1.0469
0.32934,1.5202,1.273,1.0551
0.32932,1.5199,1.2769,1.0632
0.32931,1.5196,1.2806,1.0713
0.3293,1.5194,1.2844,1.0794
0.32929,1.5192,1.2881,1.0876
0.32928,1.5191,1.2918,1.0957
0.32928,1.5191,1.2954,1.1039
0.32928,1.5191,1.2989,1.112
0.32928,1.5191,1.3024,1.1202
0.32928,1.5193,1.3058,1.1284
0.32929,1.5194,1.309,1.1366
0.3293,1.5196,1.3122,1.1448
0.32931,1.5199,1.3152,1.1531
0.32933,1.5202,1.3182,1.1613
0.32934,1.5205,1.3209,1.1696
0.32936,1.5208,1.3236,1.1778
0.32938,1.5212,1.3261,1.186
0.3294,1.5215,1.3284,1.1943
0.32939,1.5215,1.3302,1.2024
0.32937,1.5215,1.3319,1.2105
0.32936,1.5215,1.3334,1.2185
0.32935,1.5215,1.3348,1.2266
0.32934,1.5215,1.336,1.2346
0.32933,1.5215,1.337,1.2426
0.32932,1.5215,1.338,1.2505
0.32932,1.5215,1.3388,1.2584
0.32931,1.5215,1.3395,1.2663
0.32931,1.5215,1.3401,1.2741
0.32932,1.5215,1.3407,1.2818
0.32932,1.5215,1.3411,1.2895
0.32932,1.5215,1.3414,1.2971
0.32933,1.5215,1.3417,1.3046
0.32934,1.5215,1.3419,1.3121
0.32935,1.5215,1.3421,1.3194
0.32936,1.5215,1.3422,1.3267
0.32937,1.5215,1.3423,1.3339
0.32939,1.5215,1.3424,1.341
0.3294,1.5215,1.3424,1.348
0.32939,1.5215,1.3425,1.3546
0.32937,1.5214,1.3426,1.3612
0.32936,1.5213,1.3427,1.3676
0.32935,1.5213,1.3428,1.374
0.32934,1.5212,1.3429,1.3803
0.32933,1.5212,1.343,1.3865
0.32932,1.5212,1.3431,1.3926
0.32931,1.5211,1.3432,1.3987
0.32931,1.5211,1.3434,1.4047
0.32931,1.5211,1.3436,1.4106
0.32931,1.5211,1.3438,1.4165
0.32931,1.5211,1.344,1.4223
0.32932,1.5212,1.3442,1.4282
0.32933,1.5212,1.3444,1.4339
0.32934,1.5212,1.3447,1.4397
0.32935,1.5213,1.345,1.4454
0.32936,1.5213,1.3452,1.4511
0.32937,1.5214,1.3455,1.4568
0.32939,1.5215,1.3458,1.4625
0.3294,1.5215,1.3461,1.4682
0.32939,1.5215,1.3462,1.4738
0.32937,1.5214,1.3463,1.4795
0.32936,1.5213,1.3463,1.4852
0.32935,1.5213,1.3464,1.4909
0.32934,1.5212,1.3465,1.4966
0.32933,1.5212,1.3466,1.5023
0.32932,1.5212,1.3467,1.508
0.32931,1.5211,1.3468,1.5137
0.32931,1.5211,1.3469,1.5195
0.32931,1.5211,1.3469,1.5252
0.32931,1.5211,1.347,1.531
0.32931,1.5211,1.3471,1.5368
0.32932,1.5212,1.3472,1.5426
0.32933,1.5212,1.3473,1.5484
0.32934,1.5212,1.3474,1.5542
0.32935,1.5213,1.3475,1.5599
0.32936,1.5213,1.3476,1.5657
0.32937,1.5214,1.3477,1.5715
0.32939,1.5215,1.3478,1.5773
0.3294,1.5216,1.3479,1.583
0.32938,1.5214,1.3479,1.5886
0.32936,1.5213,1.348,1.5941
0.32935,1.5212,1.348,1.5996
0.32933,1.5212,1.348,1.6051
0.32932,1.5211,1.348,1.6105
0.32931,1.521,1.348,1.616
0.3293,1.521,1.348,1.6214
0.32929,1.5209,1.348,1.6268
0.32929,1.5209,1.3481,1.6322
0.32928,1.5209,1.3481,1.6375
0.32928,1.5209,1.3481,1.6428
0.32929,1.5209,1.3482,1.6481
0.3293,1.521,1.3482,1.6534
0.32931,1.521,1.3483,1.6587
0.32932,1.5211,1.3483,1.6639
0.32933,1.5212,1.3484,1.6691
0.32935,1.5213,1.3484,1.6743
0.32937,1.5214,1.3485,1.6794
0.32939,1.5215,1.3486,1.6845
0.32941,1.5216,1.3486,1.6896
0.3294,1.5216,1.3486,1.6945
0.3294,1.5216,1.3486,1.6994
0.32939,1.5216,1.3485,1.7042
0.32939,1.5217,1.3485,1.7091
0.32939,1.5217,1.3484,1.7139
0.32938,1.5217,1.3484,1.7187
0.32938,1.5217,1.3484,1.7235
0.32938,1.5218,1.3483,1.7283
0.32938,1.5218,1.3483,1.7332
0.32939,1.5218,1.3483,1.738
0.32939,1.5218,1.3483,1.7428
0.32939,1.5219,1.3483,1.7476
0.3294,1.5219,1.3483,1.7525
0.3294,1.5219,1.3483,1.7574
0.3294,1.5219,1.3484,1.7622
0.32941,1.5218,1.3484,1.7671
0.32941,1.5218,1.3484,1.7721
0.32941,1.5218,1.3484,1.777
0.32941,1.5217,1.3485,1.7819
0.32942,1.5217,1.3485,1.7869
0.32938,1.5214,1.3484,1.7918
0.32934,1.5211,1.3483,1.7967
0.3293,1.5208,1.3482,1.8016
0.32926,1.5205,1.3482,1.8065
0.32923,1.5203,1.3481,1.8114
0.32919,1.52,1.348,1.8164
0.32917,1.5198,1.3479,1.8214
0.32914,1.5196,1.3479,1.8263
0.32912,1.5194,1.3478,1.8314
0.32911,1.5193,1.3478,1.8364
0.32911,1.5193,1.3477,1.8414
0.32911,1.5193,1.3477,1.8465
0.32912,1.5193,1.3477,1.8515
0.32913,1.5195,1.3476,1.8566
0.32916,1.5197,1.3476,1.8617
0.3292,1.52,1.3476,1.8668
0.32925,1.5203,1.3476,1.8718
0.3293,1.5208,1.3476,1.8769
0.32937,1.5214,1.3476,1.8819
0.32945,1.522,1.3476,1.887
0.32952,1.5227,1.3475,1.8918
0.32959,1.5234,1.3474,1.8967
0.32968,1.5243,1.3473,1.9015
0.32978,1.5253,1.3472,1.9063
0.3299,1.5264,1.3471,1.9111
0.33003,1.5276,1.347,1.9159
0.33018,1.529,1.3469,1.9207
0.33034,1.5304,1.3468,1.9255
0.33051,1.5321,1.3467,1.9303
0.33071,1.5338,1.3467,1.935
0.33091,1.5357,1.3466,1.9398
0.33114,1.5377,1.3466,1.9446
0.33138,1.5399,1.3465,1.9493
0.33163,1.5422,1.3465,1.9541
0.3319,1.5446,1.3465,1.9589
0.33219,1.5472,1.3465,1.9636
0.33249,1.5499,1.3465,1.9684
0.3328,1.5527,1.3465,1.9732
0.33313,1.5556,1.3465,1.978
0.33347,1.5587,1.3465,1.9828
0.33379,1.5617,1.3464,1.9873
0.33412,1.5647,1.3463,1.9919
0.33446,1.5679,1.3462,1.9965
0.33481,1.5712,1.3461,2.0011
0.33518,1.5747,1.346,2.0058
0.33556,1.5782,1.3459,2.0106
0.33595,1.5819,1.3458,2.0154
0.33636,1.5856,1.3458,2.0202
0.33678,1.5895,1.3457,2.0252
0.33722,1.5935,1.3457,2.0302
0.33766,1.5976,1.3456,2.0353
0.33812,1.6018,1.3456,2.0405
0.33859,1.6061,1.3456,2.0457
0.33907,1.6105,1.3455,2.0511
0.33956,1.615,1.3455,2.0566
0.34006,1.6195,1.3455,2.0621
0.34057,1.6242,1.3455,2.0678
0.34108,1.6289,1.3455,2.0735
0.34161,1.6336,1.3455,2.0794
0.34214,1.6385,1.3455,2.0853
0.34265,1.6433,1.3454,2.0913
0.34317,1.6481,1.3453,2.0974
0.34369,1.653,1.3451,2.1035
0.34421,1.6579,1.345,2.1097
0.34474,1.6628,1.3449,2.116
0.34527,1.6678,1.3448,2.1223
0.34581,1.6727,1.3447,2.1287
0.34634,1.6777,1.3446,2.1351
0.34688,1.6827,1.3445,2.1415
0.34742,1.6877,1.3445,2.1479
0.34796,1.6927,1.3444,2.1544
0.3485,1.6977,1.3444,2.1608
0.34904,1.7027,1.3443,2.1672
0.34958,1.7076,1.3443,2.1736
0.35012,1.7125,1.3443,2.1799
0.35065,1.7174,1.3443,2.1862
0.35118,1.7222,1.3443,2.1925
0.35171,1.727,1.3443,2.1987
0.35223,1.7318,1.3443,2.2048
0.35274,1.7365,1.3443,2.2108
0.35321,1.7409,1.3442,2.2163
0.35367,1.7452,1.3441,2.2218
0.35412,1.7495,1.344,2.2271
0.35458,1.7537,1.3439,2.2324
0.35502,1.7579,1.3439,2.2376
0.35547,1.7621,1.3438,2.2428
0.35591,1.7662,1.3438,2.2478
0.35635,1.7703,1.3437,2.2529
0.35679,1.7744,1.3437,2.2578
0.35723,1.7785,1.3437,2.2628
0.35767,1.7826,1.3437,2.2677
0.35812,1.7867,1.3437,2.2726
0.35856,1.7907,1.3438,2.2774
0.359,1.7948,1.3438,2.2823
0.35944,1.7989,1.3439,2.2871
0.35989,1.803,1.3439,2.292
0.36034,1.8071,1.344,2.2968
0.36079,1.8112,1.3441,2.3017
0.36124,1.8153,1.3442,2.3066
0.3617,1.8195,1.3443,2.3115
0.36213,1.8236,1.3443,2.3164
0.36257,1.8277,1.3442,2.3213
0.36301,1.8319,1.3442,2.3263
0.36346,1.8361,1.3442,2.3313
0.36391,1.8403,1.3442,2.3363
0.36436,1.8445,1.3442,2.3413
0.36482,1.8488,1.3442,2.3464
0.36528,1.8531,1.3442,2.3516
0.36575,1.8574,1.3443,2.3567
0.36622,1.8618,1.3443,2.3619
0.36669,1.8662,1.3444,2.3672
0.36717,1.8706,1.3445,2.3724
0.36765,1.875,1.3445,2.3777
0.36813,1.8794,1.3446,2.383
0.36861,1.8839,1.3447,2.3883
0.3691,1.8884,1.3448,2.3936
0.36959,1.8929,1.3449,2.3989
0.37008,1.8973,1.3451,2.4042
0.37057,1.9018,1.3452,2.4095
0.37106,1.9063,1.3453,2.4148
0.37151,1.9105,1.3453,2.4197
0.37195,1.9147,1.3453,2.4246
0.37239,1.9188,1.3454,2.4295
0.37284,1.923,1.3454,2.4344
0.37328,1.9272,1.3454,2.4392
0.37373,1.9314,1.3455,2.4441
0.37418,1.9356,1.3455,2.449
0.37463,1.9398,1.3456,2.4539
0.37508,1.944,1.3456,2.4588
0.37554,1.9482,1.3457,2.4637
0.37599,1.9525,1.3458,2.4686
0.37645,1.9567,1.3459,2.4735
0.37692,1.961,1.346,2.4784
0.37739,1.9653,1.3462,2.4834
0.37785,1.9696,1.3463,2.4884
0.37833,1.974,1.3465,2.4934
0.3788,1.9783,1.3466,2.4984
0.37928,1.9827,1.3468,2.5034
0.37976,1.9871,1.347,2.5084
0.38025,1.9915,1.3472,2.5135
0.38071,1.9959,1.3472,2.5184
0.38116,2.0002,1.3473,2.5234
0.38163,2.0045,1.3474,2.5284
0.38209,2.0089,1.3475,2.5334
0.38256,2.0133,1.3476,2.5384
0.38303,2.0177,1.3477,2.5434
0.38351,2.0222,1.3478,2.5485
0.38398,2.0267,1.3479,2.5535
0.38447,2.0311,1.3481,2.5586
0.38495,2.0357,1.3482,2.5638
0.38544,2.0402,1.3484,2.5689
0.38593,2.0447,1.3486,2.574
0.38643,2.0493,1.3488,2.5792
0.38692,2.0539,1.349,2.5844
0.38742,2.0585,1.3492,2.5896
0.38792,2.0631,1.3494,2.5947
0.38843,2.0677,1.3497,2.5999
0.38893,2.0723,1.3499,2.6051
0.38943,2.077,1.3502,2.6103
0.38994,2.0816,1.3505,2.6154
0.3904,2.086,1.3506,2.6203
0.39087,2.0904,1.3508,2.6252
0.39134,2.0948,1.3509,2.63
0.3918,2.0991,1.3511,2.6348
0.39227,2.1035,1.3513,2.6397
0.39274,2.1079,1.3515,2.6445
0.3932,2.1123,1.3517,2.6493
0.39367,2.1167,1.3519,2.6541
0.39415,2.1211,1.3521,2.6589
0.39462,2.1255,1.3524,2.6637
0.39509,2.1299,1.3526,2.6684
0.39557,2.1344,1.3529,2.6732
0.39605,2.1388,1.3532,2.678
0.39653,2.1432,1.3535,2.6828
0.39702,2.1477,1.3539,2.6875
0.3975,2.1521,1.3542,2.6923
0.39799,2.1566,1.3545,2.6971
0.39848,2.1611,1.3549,2.7019
0.39897,2.1656,1.3553,2.7066
0.39946,2.1701,1.3557,2.7114
0.39991,2.1744,1.3559,2.7159
0.40037,2.1787,1.3562,2.7204
0.40083,2.183,1.3565,2.7249
0.40129,2.1874,1.3568,2.7294
0.40176,2.1918,1.3571,2.7339
0.40223,2.1962,1.3575,2.7385
0.4027,2.2007,1.3578,2.743
0.40318,2.2052,1.3582,2.7476
0.40367,2.2097,1.3586,2.7523
0.40416,2.2143,1.3591,2.7569
0.40466,2.2189,1.3595,2.7616
0.40516,2.2236,1.36,2.7663
0.40567,2.2283,1.3605,2.771
0.40618,2.233,1.3611,2.7758
0.40671,2.2378,1.3616,2.7806
0.40723,2.2427,1.3622,2.7854
0.40777,2.2476,1.3628,2.7903
0.40831,2.2526,1.3635,2.7952
0.40885,2.2576,1.3641,2.8001
0.4094,2.2626,1.3648,2.805
0.40992,2.2675,1.3654,2.8098
0.41045,2.2725,1.366,2.8145
0.41098,2.2775,1.3666,2.8193
0.41151,2.2825,1.3672,2.8241
0.41205,2.2876,1.3679,2.8289
0.4126,2.2927,1.3686,2.8338
0.41315,2.2978,1.3693,2.8386
0.4137,2.303,1.3701,2.8435
0.41426,2.3082,1.3709,2.8484
0.41482,2.3135,1.3717,2.8532
0.41539,2.3188,1.3725,2.8581
0.41596,2.3241,1.3733,2.863
0.41654,2.3294,1.3742,2.8679
0.41712,2.3348,1.3751,2.8728
0.4177,2.3401,1.376,2.8776
0.41828,2.3455,1.377,2.8825
0.41886,2.3508,1.3779,2.8873
0.41944,2.3562,1.3789,2.8921
0.42002,2.3615,1.3799,2.8968
0.4206,2.3668,1.3809,2.9015
0.42114,2.3719,1.3818,2.9059
0.42167,2.377,1.3827,2.9103
0.42221,2.382,1.3836,2.9145
0.42274,2.387,1.3845,2.9188
0.42326,2.392,1.3855,2.923
0.42379,2.3969,1.3864,2.9271
0.42431,2.4018,1.3873,2.9312
0.42482,2.4066,1.3883,2.9352
0.42533,2.4114,1.3893,2.9391
0.42584,2.4161,1.3902,2.943
0.42635,2.4208,1.3912,2.9469
0.42685,2.4255,1.3922,2.9507
0.42734,2.4301,1.3932,2.9544
0.42783,2.4346,1.3941,2.958
0.42831,2.4391,1.3951,2.9616
0.42879,2.4435,1.3961,2.9652
0.42926,2.4478,1.3971,2.9686
0.42973,2.4521,1.3981,2.972
0.43018,2.4562,1.399,2.9753
0.43063,2.4604,1.4,2.9786
0.43102,2.464,1.4008,2.9815
0.4314,2.4676,1.4016,2.9843
0.43177,2.4712,1.4023,2.987
0.43213,2.4746,1.4031,2.9896
0.43249,2.4781,1.4039,2.9923
0.43285,2.4814,1.4046,2.9948
0.4332,2.4847,1.4054,2.9973
0.43355,2.488,1.4062,2.9998
0.43389,2.4912,1.4069,3.0022
0.43423,2.4944,1.4077,3.0045
0.43457,2.4975,1.4084,3.0069
0.4349,2.5006,1.4092,3.0092
0.43523,2.5037,1.41,3.0114
0.43556,2.5068,1.4107,3.0137
0.43589,2.5098,1.4115,3.0158
0.43622,2.5128,1.4123,3.018
0.43654,2.5157,1.4131,3.0201
0.43686,2.5187,1.4138,3.0222
0.43718,2.5215,1.4146,3.0242
0.43749,2.5244,1.4154,3.0262
0.43778,2.5272,1.4161,3.028
0.43807,2.5299,1.4168,3.0298
0.43835,2.5326,1.4174,3.0315
0.43862,2.5353,1.4181,3.0332
0.43889,2.5379,1.4188,3.0349
0.43916,2.5404,1.4194,3.0365
0.43941,2.5428,1.4201,3.038
0.43966,2.5452,1.4207,3.0395
0.4399,2.5474,1.4213,3.041
0.44013,2.5496,1.4219,3.0424
0.44035,2.5517,1.4225,3.0437
0.44057,2.5536,1.4231,3.045
0.44077,2.5555,1.4236,3.0463
0.44096,2.5572,1.4241,3.0474
0.44114,2.5588,1.4246,3.0486
0.4413,2.5603,1.4251,3.0496
0.44146,2.5617,1.4255,3.0506
0.4416,2.563,1.426,3.0516
0.44174,2.5642,1.4264,3.0524
0.44186,2.5652,1.4267,3.0532
0.44189,2.5655,1.4269,3.0536
0.44191,2.5658,1.427,3.0538
0.44192,2.566,1.427,3.054
0.44193,2.5661,1.4271,3.0542
0.44193,2.5662,1.4272,3.0543
0.44194,2.5663,1.4272,3.0545
0.44195,2.5664,1.4273,3.0546
0.44196,2.5666,1.4273,3.0547
0.44198,2.5668,1.4274,3.0548
0.44201,2.5671,1.4274,3.055
0.44206,2.5675,1.4275,3.0552
0.44211,2.568,1.4276,3.0554
0.44219,2.5687,1.4278,3.0557
0.44228,2.5695,1.4279,3.056
0.4424,2.5706,1.4281,3.0564
0.44254,2.5718,1.4283,3.0569
0.44271,2.5733,1.4286,3.0575
0.4429,2.5751,1.4289,3.0581
0.44312,2.5771,1.4292,3.0588
0.44338,2.5794,1.4296,3.0596
0.44364,2.582,1.43,3.0603
0.44394,2.5849,1.4304,3.0611
0.44427,2.5881,1.4308,3.0621
0.44464,2.5917,1.4313,3.0631
0.44505,2.5955,1.4319,3.0642
0.44549,2.5997,1.4324,3.0654
0.44597,2.6043,1.4331,3.0667
0.44649,2.6092,1.4338,3.0681
0.44704,2.6144,1.4345,3.0696
0.44763,2.62,1.4353,3.0712
0.44826,2.6258,1.4361,3.0729
0.44893,2.6321,1.437,3.0746
0.44963,2.6386,1.4379,3.0764
0.45037,2.6454,1.4388,3.0783
0.45114,2.6525,1.4397,3.0803
0.45195,2.6599,1.4407,3.0823
0.45278,2.6676,1.4417,3.0843
0.45365,2.6755,1.4427,3.0863
0.45454,2.6837,1.4438,3.0884
0.45546,2.6921,1.4448,3.0905
0.45634,2.7003,1.4457,3.0922
0.45725,2.7086,1.4466,3.094
0.45818,2.7172,1.4475,3.0957
0.45913,2.726,1.4483,3.0974
0.4601,2.7349,1.4492,3.0991
0.46109,2.7439,1.4501,3.1008
0.46211,2.7531,1.4509,3.1025
0.46314,2.7625,1.4518,3.1041
0.4642,2.7719,1.4526,3.1057
0.46527,2.7815,1.4534,3.1073
0.46635,2.7912,1.4542,3.1088
0.46746,2.8009,1.4549,3.1103
0.46857,2.8107,1.4557,3.1117
0.46971,2.8206,1.4564,3.1131
0.47085,2.8306,1.4571,3.1144
0.47201,2.8406,1.4578,3.1157
0.47318,2.8506,1.4584,3.1169
0.47436,2.8607,1.459,3.1181
0.47555,2.8707,1.4596,3.1192
0.47675,2.8808,1.4601,3.1202
0.4779,2.8906,1.4604,3.1208
0.47905,2.9003,1.4606,3.1212
0.48022,2.91,1.4609,3.1217
0.4814,2.9198,1.4611,3.1221
0.48258,2.9295,1.4613,3.1224
0.48378,2.9392,1.4615,3.1228
0.48499,2.9489,1.4616,3.1231
0.48621,2.9587,1.4618,3.1234
0.48744,2.9684,1.462,3.1237
0.48868,2.9781,1.4621,3.1241
0.48994,2.9878,1.4623,3.1244
0.4912,2.9976,1.4625,3.1248
0.49249,3.0073,1.4627,3.1252
0.49378,3.017,1.4629,3.1256
0.4951,3.0268,1.4631,3.1261
0.49642,3.0365,1.4634,3.1266
0.49776,3.0463,1.4636,3.1271
0.49912,3.0561,1.4639,3.1277
0.50049,3.0658,1.4642,3.1283
0.50187,3.0756,1.4645,3.129
0.50323,3.0852,1.4649,3.1298
0.50459,3.0947,1.4654,3.1306
0.50598,3.1043,1.4658,3.1315
0.50738,3.1139,1.4663,3.1324
0.5088,3.1235,1.4667,3.1333
0.51024,3.1332,1.4672,3.1342
0.5117,3.1429,1.4677,3.1352
0.51317,3.1526,1.4681,3.1361
0.51467,3.1623,1.4686,3.137
0.51619,3.1721,1.4691,3.138
0.51773,3.1818,1.4695,3.1388
0.51928,3.1917,1.4699,3.1397
0.52086,3.2015,1.4703,3.1406
0.52246,3.2114,1.4707,3.1414
0.52407,3.2213,1.4711,3.1421
0.52571,3.2312,1.4714,3.1428
0.52736,3.2411,1.4717,3.1435
0.52903,3.2511,1.472,3.1441
0.53072,3.261,1.4723,3.1447
0.53243,3.271,1.4726,3.1453
0.53409,3.2806,1.4723,3.1448
0.53576,3.2902,1.472,3.1443
0.53746,3.2998,1.4718,3.1438
0.53917,3.3094,1.4715,3.1434
0.5409,3.3191,1.4713,3.143
0.54265,3.3287,1.4712,3.1428
0.54441,3.3384,1.4711,3.1427
0.5462,3.348,1.4711,3.1427
0.548,3.3577,1.4712,3.1429
0.54982,3.3674,1.4714,3.1433
0.55167,3.3772,1.4717,3.1439
0.55353,3.3869,1.4722,3.1448
0.55541,3.3967,1.4728,3.146
0.55731,3.4065,1.4735,3.1475
0.55922,3.4163,1.4744,3.1493
0.56116,3.4261,1.4755,3.1514
0.56311,3.436,1.4767,3.1538
0.56507,3.4458,1.4782,3.1566
0.56706,3.4556,1.4798,3.1597
0.56906,3.4655,1.4815,3.1632
0.57097,3.475,1.4838,3.1675
0.57289,3.4846,1.4862,3.1722
0.57483,3.4941,1.4888,3.1772
0.57679,3.5036,1.4915,3.1824
0.57877,3.5132,1.4943,3.1878
0.58077,3.5228,1.4972,3.1935
0.58279,3.5324,1.5002,3.1993
0.58483,3.542,1.5033,3.2052
0.58689,3.5516,1.5064,3.2113
0.58898,3.5612,1.5096,3.2173
0.59108,3.5709,1.5127,3.2234
0.59321,3.5805,1.5159,3.2294
0.59536,3.5902,1.519,3.2354
0.59754,3.5999,1.522,3.2412
0.59973,3.6096,1.5249,3.2468
0.60194,3.6194,1.5278,3.2523
0.60418,3.6291,1.5305,3.2575
0.60642,3.6388,1.5331,3.2625
0.60869,3.6486,1.5355,3.2671
0.61097,3.6584,1.5378,3.2714
0.6132,3.6678,1.5393,3.2742
0.61544,3.6773,1.5406,3.2767
0.6177,3.6868,1.5417,3.2788
0.61996,3.6963,1.5427,3.2805
0.62223,3.7058,1.5435,3.2819
0.6245,3.7153,1.5441,3.283
0.62678,3.7249,1.5446,3.2838
